0.02,1e-40
0.1879,1.4695737185015693e-39
0.1916,2.91351978874601e-40
0.1953,5.758756754094053e-41
0.1993,1.3080678760936098e-41
0.2033,2.4597074351697912e-42
0.2073,8.012297584603202e-43
0.2119,3.008375476582692e-43
0.2164,1.4191405598702385e-43
0.2214,1.524003515678505e-43
0.2262,2.2061540453925808e-43
0.2313,5.222760501000919e-43
0.2371,3.326887641358225e-42
0.2426,3.3874690905145484e-41
0.249,8.332098495262599e-40
0.2551,5.672254021323795e-38
0.2616,5.2761583763866345e-36
0.2689,1.402245245264094e-34
0.2761,2.914012691867825e-33
0.2844,4.6076534288682196e-32
0.2924,3.3177231198422635e-31
0.3009,3.5279205999343387e-31
0.3107,4.2636503259249535e-31
0.3204,4.260153348101752e-31
0.3315,1.0489676804659434e-30
0.3425,1.988030680898831e-30
0.3542,3.008266266546048e-30
0.3679,5.0400823396345125e-30
0.3815,5.5652171089441e-30
0.3974,8.72795066134999e-30
0.4133,7.197995743398886e-30
0.4305,6.0146486321552254e-30
0.4509,9.721032520659453e-30
0.4714,1.793668407245549e-29
0.4959,6.060786247459109e-29
0.5209,4.7402711049800885e-28
0.5486,2.3112705851556747e-26
0.5821,4.451672468524219e-26
0.6168,4.383826381688761e-29
0.6595,9.83474299673907e-32
0.7045,2.6631370145108162e-33
0.756,2.107300665846467e-34
0.8211,3.7215561407495683e-35
0.892,5.125818078942099e-36
0.984,2.4409487808968604e-36
1.088,6.293349014329962e-37
1.216,9.903289666708397e-38
1.393,1.0466896642040037e-37
1.61,2.0226713822047692e-38
1.937,1.4485054033038011e-38
